epoch,step,train_loss
0,49,250.9064483642578
1,99,636.22021484375
1,149,511.94036865234375
2,199,487.08197021484375
2,249,525.90234375
3,299,393.3341064453125
3,349,384.9212341308594
4,399,1034.7110595703125
4,449,628.5899658203125
5,499,689.1728515625
5,549,689.8781127929688
6,599,2260.730712890625
6,649,966.46142578125
7,699,479.5610656738281
7,749,2413.6005859375
8,799,831.148681640625
8,849,1572.7685546875
9,899,621.721435546875
9,949,469.05242919921875
10,999,510.1081237792969
10,1049,2742.781982421875
11,1099,2740.643798828125
11,1149,1155.0311279296875
12,1199,904.670654296875
12,1249,1039.13037109375
13,1299,6906.13916015625
13,1349,429.40032958984375
14,1399,576.4910888671875
14,1449,472.4539489746094
15,1499,1738.353515625
15,1549,848.9056396484375
16,1599,2174.56298828125
16,1649,555.1047973632812
17,1699,1417.06201171875
17,1749,844.4976806640625
18,1799,374.3964538574219
18,1849,311.44287109375
19,1899,1218.283935546875
19,1949,1714.38134765625
20,1999,584.4978637695312
20,2049,456.8434753417969
21,2099,408.9146728515625
21,2149,475.54913330078125
22,2199,733.7726440429688
22,2249,755.3782958984375
23,2299,287.09942626953125
23,2349,2240.280517578125
24,2399,486.1429748535156
24,2449,568.3528442382812
25,2499,188.7918701171875
26,2549,619.5767822265625
26,2599,849.5523071289062
27,2649,2956.794189453125
27,2699,1297.7974853515625
28,2749,1845.270263671875
28,2799,1737.8294677734375
29,2849,446.9132385253906
29,2899,2097.296875
