epoch,step,train_loss
0,49,22419124224.0
1,99,1861358336.0
1,149,317514240.0
2,199,110525088.0
2,249,178318224.0
3,299,125305144.0
3,349,540082112.0
4,399,854093440.0
4,449,30848774144.0
5,499,3287793920.0
5,549,17545545728.0
6,599,912389888.0
6,649,435751872.0
7,699,295559040.0
7,749,252705056.0
8,799,422879360.0
8,849,613842752.0
9,899,18020704256.0
9,949,4022695936.0
10,999,2864502528.0
10,1049,204877584.0
11,1099,55097484.0
11,1149,751551424.0
12,1199,119959472.0
12,1249,151370640.0
13,1299,71848320.0
13,1349,187694400.0
14,1399,472509696.0
14,1449,2658050816.0
15,1499,1107462144.0
15,1549,91641984.0
16,1599,1201454976.0
16,1649,2051156480.0
17,1699,1265442176.0
17,1749,268338912.0
18,1799,301782560.0
18,1849,246542640.0
19,1899,118419120.0
19,1949,214074800.0
20,1999,493839328.0
20,2049,58634640.0
21,2099,59692848.0
21,2149,56947736.0
22,2199,205530880.0
22,2249,88266192.0
23,2299,117427472.0
23,2349,2591716352.0
24,2399,4806594048.0
24,2449,3952949504.0
25,2499,1741712640.0
26,2549,4359093248.0
26,2599,2201005312.0
27,2649,950217216.0
27,2699,262950880.0
28,2749,121490624.0
28,2799,118067736.0
29,2849,54253112.0
29,2899,51016000.0
30,2949,50117452.0
30,2999,21007302.0
31,3049,39358784.0
31,3099,114921920.0
32,3149,113251184.0
32,3199,11084680.0
33,3249,49175440.0
33,3299,370705248.0
34,3349,1466249472.0
34,3399,1579001344.0
35,3449,762296704.0
35,3499,377188800.0
36,3549,88149728.0
36,3599,136329408.0
37,3649,33490720.0
37,3699,18257402.0
38,3749,32523644.0
38,3799,29623450.0
39,3849,100074632.0
39,3899,33116418.0
40,3949,102827736.0
40,3999,33747556.0
41,4049,251666416.0
41,4099,393672448.0
42,4149,314648992.0
42,4199,6138435584.0
43,4249,1891145216.0
43,4299,941493760.0
44,4349,82633816.0
44,4399,40772128.0
45,4449,89375040.0
45,4499,30440442.0
46,4549,24738528.0
46,4599,6825568.5
47,4649,53239800.0
47,4699,38848964.0
48,4749,9863650.0
48,4799,16648009.0
49,4849,8255503.5
49,4899,21719702.0
