epoch,step,train_loss
0,49,400508640.0
1,99,4030214.5
1,149,89397764096.0
2,199,22428704.0
2,249,1179353856.0
3,299,555589824.0
3,349,124149144.0
4,399,10262596.0
4,449,66939600896.0
5,499,2619420704768.0
5,549,360532480.0
6,599,119974096.0
6,649,32949903360.0
7,699,466318528.0
7,749,26091825152.0
8,799,87949836288.0
8,849,203027185664.0
9,899,7.330945674562765e+16
9,949,294945952.0
10,999,55913676.0
10,1049,4171127808.0
11,1099,288532192.0
11,1149,6325927.5
12,1199,8790382592.0
12,1249,40475188.0
13,1299,16092768.0
13,1349,1204869.5
14,1399,6.620418497367245e+16
14,1449,5040551936.0
15,1499,1305711397044224.0
15,1549,183366704.0
16,1599,442214528.0
16,1649,135558240.0
17,1699,202838240.0
17,1749,127415248.0
18,1799,3459216896.0
18,1849,79836696.0
19,1899,1598420.875
19,1949,302743392.0
20,1999,8677142.0
20,2049,95090319360.0
21,2099,1528712448.0
21,2149,29124490.0
22,2199,28860986.0
22,2249,2896677.5
23,2299,41640394752.0
23,2349,126175136.0
24,2399,1446205.625
24,2449,5497647792128.0
25,2499,49407864832.0
26,2549,195807072.0
26,2599,233210864.0
27,2649,561166548992.0
27,2699,66029129728.0
28,2749,1491292389376.0
28,2799,148201856.0
29,2849,47685504.0
29,2899,19274260480.0
