epoch,step,train_loss
0,49,81196.4453125
1,99,2750.85791015625
1,149,150565.625
2,199,291.17291259765625
2,249,318.7478942871094
3,299,22919.40625
3,349,2650.95947265625
4,399,11393.013671875
4,449,3632.826904296875
5,499,310.9845886230469
5,549,2408.38037109375
6,599,2305.415283203125
6,649,633.07763671875
7,699,247.19473266601562
7,749,147.7413330078125
8,799,123.20153045654297
8,849,503.3978576660156
9,899,167012.875
9,949,62.387474060058594
10,999,298.00872802734375
10,1049,334.02105712890625
11,1099,505.3294372558594
11,1149,1176.2996826171875
12,1199,2052.44091796875
12,1249,166.0250701904297
13,1299,9353.724609375
13,1349,5836.1025390625
14,1399,79488.6015625
14,1449,3443.74658203125
15,1499,4056.34033203125
15,1549,476978.5
16,1599,3752.772216796875
16,1649,118322.46875
17,1699,117037.59375
17,1749,2072.5048828125
18,1799,10507.3203125
18,1849,138.2030029296875
19,1899,3985.33984375
19,1949,369295.3125
20,1999,175.6558380126953
20,2049,616.982177734375
21,2099,40824.9140625
21,2149,3471.911865234375
22,2199,1736.31494140625
22,2249,512.4490966796875
23,2299,513.9667358398438
23,2349,152.52639770507812
24,2399,3037.687744140625
24,2449,200.94125366210938
25,2499,1094.2547607421875
26,2549,1925.3824462890625
26,2599,313.3584289550781
27,2649,546.5934448242188
27,2699,17433.837890625
28,2749,178.15150451660156
28,2799,282911.21875
29,2849,950.90625
29,2899,290.54107666015625
