epoch,step,train_loss
0,49,231.07342529296875
1,99,314.57086181640625
1,149,780.7193603515625
2,199,774.3282470703125
2,249,4102.5205078125
3,299,1123.3828125
3,349,1200.165283203125
4,399,2805.1240234375
4,449,538.2711791992188
5,499,470.4338684082031
5,549,2502.02978515625
6,599,177.79495239257812
6,649,379.32159423828125
7,699,361.119384765625
7,749,483.5172424316406
8,799,566.737548828125
8,849,725.3170776367188
9,899,693.43017578125
9,949,948.9071655273438
10,999,377.7983703613281
10,1049,1670.788330078125
11,1099,234.291015625
11,1149,1559.6051025390625
12,1199,1565.9853515625
12,1249,182.6410675048828
13,1299,524.0204467773438
13,1349,1464.505126953125
14,1399,691.9666748046875
14,1449,429.13690185546875
15,1499,494.679443359375
15,1549,2391.375244140625
16,1599,1032.9232177734375
16,1649,545.448974609375
17,1699,2565.072509765625
17,1749,553.260498046875
18,1799,1027.3089599609375
18,1849,1150.354248046875
19,1899,1255.0916748046875
19,1949,966.8770751953125
20,1999,918.4200439453125
20,2049,1782.2857666015625
21,2099,786.75732421875
21,2149,3115.09912109375
22,2199,422.6041259765625
22,2249,262.73712158203125
23,2299,221.08096313476562
23,2349,1493.802734375
24,2399,2380.26708984375
24,2449,350.1330261230469
25,2499,2812.198974609375
26,2549,656.5465087890625
26,2599,586.2503662109375
27,2649,624.731689453125
27,2699,1730.183349609375
28,2749,1018.2841796875
28,2799,185.640380859375
29,2849,272.1066589355469
29,2899,174.93968200683594
