epoch,step,train_loss
0,49,407.640625
1,99,436.145263671875
1,149,928.8753662109375
2,199,10341.0556640625
2,249,17826.263671875
3,299,2709.663330078125
3,349,55559.38671875
4,399,767.2484130859375
4,449,1466.654052734375
5,499,178.91879272460938
5,549,5187.16064453125
6,599,13971.66796875
6,649,739297.4375
7,699,914.6799926757812
7,749,210.38827514648438
8,799,77903.9375
8,849,611.7066650390625
9,899,896.2906494140625
9,949,1926.4403076171875
10,999,149.96200561523438
10,1049,811.0180053710938
11,1099,1176.3162841796875
11,1149,213.6822967529297
12,1199,20553.083984375
12,1249,401.278564453125
13,1299,12689.177734375
13,1349,226.55320739746094
14,1399,1526.7486572265625
14,1449,935.7306518554688
15,1499,143.7189178466797
15,1549,871772.8125
16,1599,65730.171875
16,1649,1256.01904296875
17,1699,1640.51611328125
17,1749,5527.7470703125
18,1799,328162.4375
18,1849,363.22637939453125
19,1899,631.138916015625
19,1949,480.58203125
20,1999,1397.9962158203125
20,2049,209.48269653320312
21,2099,192586.34375
21,2149,7295.9462890625
22,2199,404.7209777832031
22,2249,43107.453125
23,2299,2089.57373046875
23,2349,95.11508178710938
24,2399,556.4658203125
24,2449,549.3206787109375
25,2499,4015.93359375
26,2549,180.80746459960938
26,2599,3466.95556640625
27,2649,101905.359375
27,2699,284.6942138671875
28,2749,220.8317413330078
28,2799,92.26290893554688
29,2849,9053.626953125
29,2899,178.41281127929688
